exercise_id,name,name_key,equipment,mechanic,movement_pattern,category,skill_level,difficulty_level,primaryMuscles,secondaryMuscles,contraindications,fatigue_score,stimulus_score,sfr_ratio,axial_load,recovery_time_hours,order_priority,goal_Strength,goal_Muscle,goal_WeightLoss,goal_Endurance,goal_General,Strength_min_reps,Strength_max_reps,Strength_rest_seconds,Strength_sets,Muscle_min_reps,Muscle_max_reps,Muscle_rest_seconds,Muscle_sets,WeightLoss_min_reps,WeightLoss_max_reps,WeightLoss_rest_seconds,WeightLoss_sets,Endurance_min_reps,Endurance_max_reps,Endurance_rest_seconds,Endurance_sets,General_min_reps,General_max_reps,General_rest_seconds,General_sets
b0f6124a7011dcc9,Bent Over One-Arm Long Bar Row,bent over one arm long bar row,barbell,compound,horizontal_pull,strength,beginner,2,middle_back,biceps|lats|lower_back|traps,bicep_tendinitis|lower_back_injury,8,9,1.12,6,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
33457870b6000143,Bent Over Two-Arm Long Bar Row,bent over two arm long bar row,barbell,compound,horizontal_pull,strength,intermediate,3,middle_back,biceps|lats,bicep_tendinitis|lower_back_injury,8,9,1.12,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b7e42453c60c265f,Bent Over Two-Dumbbell Row,bent over two row,dumbbell,compound,horizontal_pull,strength,beginner,2,middle_back,biceps|lats|shoulders,bicep_tendinitis|lower_back_injury,7,9,1.29,5,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
bf3f554fdc176dfc,Bent Over Two-Dumbbell Row With Palms In,bent over two row with palms in,dumbbell,compound,horizontal_pull,strength,beginner,2,middle_back,biceps|lats,bicep_tendinitis|lower_back_injury,7,9,1.29,5,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ce84ced588dda7d8,Bent Press,bent press,kettlebell,compound,core_flexion,strength,advanced,5,abdominals,glutes|hamstrings|lower_back|quadriceps|shoulders|triceps,diastasis_recti|disc_herniation|lower_back_injury,4,5,1.25,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2f9af5d8972fe419,Bent-Arm Barbell Pullover,bent arm pullover,barbell,isolation,vertical_pull,strength,intermediate,3,lats,chest|lats|shoulders|triceps,rotator_cuff_tear|shoulder_impingement,5,8,1.6,2,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
eb2599b2363458bb,Bent-Arm Dumbbell Pullover,bent arm pullover,dumbbell,isolation,horizontal_push,strength,intermediate,3,chest,lats|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,5,8,1.6,2,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
2206c73c1422e41f,Bent-Knee Hip Raise,bent knee hip raise,body only,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
b847973e226e65a4,Bicycle Crunch,bicycle crunch,body only,compound,core_flexion,strength,intermediate,3,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
0885f264cf6f168e,Block Snatch,block snatch,barbell,compound,other,strength,advanced,3,glutes|lower_back|quadriceps|adductors,calves|forearms|hamstrings|traps,lower_back_injury|shoulder_impingement|wrist_injury,8,6,0.75,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d975dd391b33c55f,Board Press,board press,barbell,compound,horizontal_push,powerlifting,intermediate,3,triceps,chest|forearms|lats|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
56390b7471520bd1,Body Tricep Press,body tricep press,body only,compound,horizontal_push,strength,beginner,2,triceps,,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2d2db481a48af6a7,Body-Up,body up,body only,isolation,elbow_extension,strength,intermediate,3,triceps,abdominals|forearms,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a324c5de12aa9e4c,Bodyweight Flyes,flyes,e-z curl bar,isolation,horizontal_push,strength,intermediate,3,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,5,8,1.6,2,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
0a69ad264fc9623a,Bodyweight Mid Row,mid row,other,compound,horizontal_pull,strength,intermediate,3,middle_back,biceps|lats,bicep_tendinitis|lower_back_injury,6,8,1.33,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5f09becdf9b5ea47,Bodyweight Squat,squat,body only,compound,squat,strength,beginner,2,quadriceps,glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a35ad6b7a277f7e2,Bodyweight Walking Lunge,walking lunge,body only,compound,lunge,strength,beginner,2,quadriceps,calves|glutes|hamstrings,ankle_injury|hip_impingement|knee_injury,7,7,1,5,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
855351799c8e847d,Bosu Ball Cable Crunch With Side Bends,bosu ball crunch with side bends,cable,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
0cf1f8d522e08bc3,Bottoms Up Seesaw Overhead Press – Kettlebell,bottoms up seesaw overhead press,kettlebell,compound,vertical_push,strength,advanced,3,shoulders,shoulders|triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,7,7,1,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
92bd9f24c34407df,Bottoms-Up Clean From The Hang Position,bottoms up clean from the hang position,kettlebell,compound,elbow_flexion,strength,intermediate,3,forearms,biceps|shoulders,bicep_tendinitis|elbow_tendinitis|golfers_elbow,8,6,0.75,0,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ea7ba1b68149b49b,Box Jump (Multiple Response),box jump,other,compound,squat,plyometrics,beginner,2,hamstrings,abductors|adductors|calves|glutes|quadriceps,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
592909d481bab4b2,Box Skip,box skip,other,compound,other,plyometrics,beginner,2,hamstrings,abductors|adductors|calves|glutes|quadriceps,,4,5,1.25,2,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
80aa81ce05c8efd1,Box Squat,box squat,barbell,compound,squat,powerlifting,intermediate,3,quadriceps,adductors|calves|glutes|hamstrings|lower_back,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
22ec004dc240aaa6,Box Squat with Bands,box squat with bands,barbell,compound,squat,powerlifting,beginner,5,quadriceps,abductors|adductors|calves|glutes|hamstrings|lower_back,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
edd7d5d8b2db8b1d,Box Squat with Chains,box squat with chains,barbell,compound,squat,strength,advanced,5,quadriceps,abductors|adductors|calves|glutes|hamstrings|lower_back,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
621bc7d517e66e0c,Box Step-Up,box step up,body only,compound,lunge,strength,intermediate,3,glutes|quadriceps,calves|hamstrings|adductors|abductors,ankle_injury|hip_impingement|knee_injury,7,7,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
357986cdf26d1a39,Bradford/Rocky Presses,bradford rocky presses,barbell,compound,vertical_push,strength,beginner,2,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,7,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
05d3f37eee81ce2b,Bulgarian Split Squat,bulgarian split squat,body only,compound,squat,strength,intermediate,3,glutes|quadriceps|adductors,,hip_impingement|knee_injury|lower_back_injury,8,9,1.12,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2f88e056a1ea1b71,Burpee,burpee,body only,compound,other,strength,intermediate,3,chest|glutes|quadriceps|shoulders,abdominals|lower_back,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f8c30fc9edbf7661,Burpee – BOSU,burpee bosu,body only,compound,other,strength,intermediate,3,chest|glutes|quadriceps|shoulders,abdominals|traps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4337b2c667b60bdc,Butt Lift (Bridge),butt lift,body only,isolation,hip_hinge,strength,beginner,2,glutes,hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7699ab4a2b92e1e6,Butt-Ups,butt ups,body only,compound,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c41622da42a34260,Butterfly,butterfly,machine,isolation,other,strength,beginner,2,chest,,,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
74e3eff11d07a16b,Cable Chest Press,chest press,cable,compound,horizontal_push,strength,beginner,2,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,5,8,1.6,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
caa98bcf6a9669d9,Cable Crossover,crossover,cable,isolation,horizontal_push,strength,beginner,2,chest,shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,3,9,3,1,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7721a8dda4c71cd3,Cable Crunch,crunch,cable,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
55961a6d482b5267,Cable Curl – Bar,curl bar,cable,isolation,elbow_flexion,strength,beginner,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
cd14381c4f5207c8,Cable Curl – Rope,curl,cable,isolation,elbow_flexion,strength,beginner,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
6619aaa75d56f050,Cable Deadlifts,deadlifts,cable,compound,hip_hinge,strength,beginner,2,quadriceps,forearms|glutes|hamstrings|lower_back,disc_herniation|lower_back_injury|sciatica,9,9,1,9,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b2eb9b412947218a,Cable Hammer Curls - Rope Attachment,hammer curls attachment,cable,isolation,elbow_flexion,strength,beginner,2,biceps,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
fe79a9fe0ba63259,Cable Hip Adduction,hip adduction,cable,isolation,other,strength,beginner,2,quadriceps,,,1,6,6,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
f360853c2032a1b6,Cable Incline Pushdown,incline pushdown,cable,isolation,elbow_extension,strength,beginner,2,lats,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
101d595aead237c2,Cable Incline Triceps Extension,incline triceps extension,cable,isolation,elbow_extension,strength,beginner,2,triceps,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
95dbc7af9e02e86e,Cable Internal Rotation,internal rotation,cable,isolation,other,strength,beginner,2,shoulders,,,1,6,6,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
ca302bc45e8f977d,Cable Iron Cross,iron cross,cable,isolation,horizontal_push,strength,beginner,2,chest,,pec_tear|rotator_cuff_tear|shoulder_impingement,3,9,3,1,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
8e2f366c969c52e2,Cable Judo Flip,judo flip,cable,compound,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,2,5,2.5,0,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
1cd3d6fbb1099e8a,Cable Lying Triceps Extension,lying triceps extension,cable,isolation,elbow_extension,strength,beginner,2,triceps,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
8b4aa7482579daf1,Cable One Arm Tricep Extension,one arm tricep extension,cable,isolation,elbow_extension,strength,beginner,2,triceps,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
9f8fd6457a4ad9d4,Cable Preacher Curl,preacher curl,cable,isolation,elbow_flexion,strength,beginner,2,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5633c8c9d10d62db,Cable Pull Through,pull through,cable,compound,hip_hinge,strength,intermediate,3,glutes|hamstrings|lower_back,adductors,disc_herniation|lower_back_injury|sciatica,8,9,1.12,8,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9ea11c8cb4ab3a2f,Cable Rear Delt Fly,rear delt fly,cable,isolation,shoulder_raise,strength,beginner,2,shoulders,,rotator_cuff_tear|shoulder_impingement,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
1804c26be6d3e96f,Cable Reverse Crunch,reverse crunch,cable,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5ee58e78240e20a8,Cable Rope Overhead Triceps Extension,overhead triceps extension,cable,isolation,elbow_extension,strength,beginner,2,triceps,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5691dbd0da7be5f0,Cable Rope Rear-Delt Rows,rear delt rows,cable,compound,horizontal_pull,strength,beginner,2,shoulders,biceps|middle_back,bicep_tendinitis|lower_back_injury,5,8,1.6,4,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e51f16b60fd543f5,Cable Russian Twists,russian twists,cable,compound,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,2,5,2.5,0,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9924a1a06e41dd3f,Cable Seated Crunch,seated crunch,cable,isolation,core_flexion,strength,beginner,2,abdominals,,diastasis_recti|disc_herniation|lower_back_injury,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
42c2bd40c33e3ee0,Cable Seated Lateral Raise,seated lateral raise,cable,isolation,shoulder_raise,strength,beginner,2,shoulders,middle_back|traps,rotator_cuff_tear|shoulder_impingement,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
e67478f52f75cb14,Cable Shoulder Press,shoulder press,cable,compound,vertical_push,strength,beginner,2,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,5,7,1.4,5,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cafea3fd24409ae8,Cable Shrugs,shrugs,cable,isolation,shoulder_raise,strength,beginner,2,traps,,rotator_cuff_tear|shoulder_impingement,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
ae19dc728d3df49f,Cable Wrist Curl,wrist curl,cable,isolation,elbow_flexion,strength,beginner,2,forearms,,bicep_tendinitis|elbow_tendinitis|golfers_elbow,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
49d0757543ff6366,Calf Press,calf press,machine,isolation,calf,strength,beginner,2,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
84dbc3c55b6412be,Calf Press On The Leg Press Machine,calf press on the leg press,machine,isolation,calf,strength,beginner,2,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,1,6,6,3,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
26c60e2786209ce8,Calf Raise On A Dumbbell,calf raise on a,dumbbell,isolation,calf,strength,intermediate,3,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,2,5,2.5,3,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c6c9b14b71a77ade,Calf Raise – Barbell,calf raise,barbell,isolation,calf,strength,intermediate,3,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,3,5,1.67,4,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
425c2699df1afe16,Calf Raise – Leg Press Machine,calf raise leg press,machine,isolation,calf,strength,beginner,3,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,1,6,6,3,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
537aa2ebd79dfc9c,Calf Raise – Machine,calf raise,machine,isolation,calf,strength,beginner,3,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
34c37eb86c94b581,Calf Raises - With Bands,calf raises with bands,band,isolation,calf,strength,beginner,2,calves,,achilles_tendinitis|ankle_injury|plantar_fasciitis,1,5,5,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
acd67f788067cc88,Calf-Machine Shoulder Shrug,calf shoulder shrug,machine,isolation,shoulder_raise,strength,beginner,2,traps,,rotator_cuff_tear|shoulder_impingement,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4e0763c8685075e3,Car Deadlift,car deadlift,other,compound,hip_hinge,strongman,intermediate,3,quadriceps,forearms|glutes|hamstrings|lower_back|traps,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
1541df33c7b307c9,Car Drivers,car drivers,barbell,isolation,shoulder_raise,strength,beginner,2,shoulders,forearms,rotator_cuff_tear|shoulder_impingement,3,6,2,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5d5562b1dca94823,Carioca Quick Step,carioca quick step,body only,compound,other,plyometrics,beginner,2,adductors,abdominals|abductors|calves|glutes|hamstrings|quadriceps,,4,5,1.25,2,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a6cd4f34af1059c0,Catch and Overhead Throw,catch and overhead throw,medicine ball,compound,horizontal_pull,plyometrics,beginner,2,lats,abdominals|chest|shoulders,bicep_tendinitis|lower_back_injury,6,8,1.33,5,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a5b812920e6f4199,Chain Handle Extension,chain handle extension,other,isolation,elbow_extension,powerlifting,intermediate,3,triceps,,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,6,6,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7428978c7bfc08d1,Chain Press,chain press,other,compound,horizontal_push,powerlifting,intermediate,3,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2b7e8a709b81e790,Chair Squat,chair squat,machine,compound,squat,strength,beginner,2,quadriceps,calves|glutes|hamstrings,hip_impingement|knee_injury|lower_back_injury,6,9,1.5,5,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
238cb7f8b69d37b7,Chest Fly – Dumbbell,chest fly,dumbbell,isolation,horizontal_push,strength,intermediate,3,chest,biceps|forearms|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,5,8,1.6,2,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
fd7c97b0d434098f,Chest Fly – Machine,chest fly,machine,isolation,horizontal_push,strength,beginner,3,chest,biceps|forearms|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,2,9,4.5,0,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
74e3eff11d07a16b,Chest Press – Cable,chest press,cable,compound,horizontal_push,strength,intermediate,3,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,5,8,1.6,1,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
36b62029b6bdec67,Chest Press – Machine,chest press,machine,compound,horizontal_push,strength,beginner,3,chest|shoulders,triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,4,8,2,0,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
84b5b5cf4361a8d6,Chest Push (multiple response),chest push,medicine ball,compound,horizontal_push,plyometrics,beginner,2,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
84b5b5cf4361a8d6,Chest Push (single response),chest push,medicine ball,compound,horizontal_push,plyometrics,beginner,2,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
027f721cb43753a8,Chest Push from 3 point stance,chest push from 3 point stance,medicine ball,compound,horizontal_push,plyometrics,beginner,2,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9c0e292d68a57f56,Chest Push with Run Release,chest push with run release,medicine ball,compound,horizontal_push,plyometrics,beginner,2,chest,abdominals|shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d8473628333c4c15,Chin-Up,chin up,body only,compound,vertical_pull,strength,beginner,2,lats,biceps|forearms|middle_back,rotator_cuff_tear|shoulder_impingement,5,8,1.6,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9dd09884c2795384,Circus Bell,circus bell,other,compound,vertical_push,strongman,advanced,5,shoulders,forearms|glutes|hamstrings|lower_back|traps|triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,6,7,1.17,6,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c8e89b6d5c347450,Clean,clean,barbell,compound,hip_hinge,olympic weightlifting,intermediate,3,hamstrings,calves|forearms|glutes|lower_back|quadriceps|shoulders|traps,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
